Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Demand_Percentage,Cumulative_Percentage,ABC_Class,XYZ_Class,ABC_XYZ,Forecast_Strategy
1153,IA215578,97458.0,1454.6,410.8,0.28,67,0.0,Fast Moving,0.1029216012400026,13.200976889157204,A,X,AX,Holt-Winters
1153,ID329244,97407.0,1453.84,1309.07,0.9,63,0.06,Fast Moving,0.1028677421246581,13.303844631281862,A,Y,AY,ARIMA
1153,ME020244,96919.0,1446.55,411.45,0.28,67,0.0,Fast Moving,0.1023523843150876,13.40619701559695,A,X,AX,Holt-Winters
1153,MS602013,96900.0,1446.27,575.89,0.4,65,0.03,Fast Moving,0.1023323191544691,13.50852933475142,A,X,AX,Holt-Winters
1155,ID370657,95834.0,1430.36,948.05,0.66,67,0.0,Fast Moving,0.1012065580376614,13.60973589278908,A,Y,AY,ARIMA
1153,ID334315,95062.0,1418.84,1129.99,0.8,67,0.0,Fast Moving,0.1003912788798982,13.71012717166898,A,Y,AY,ARIMA
1153,IA301086,94651.0,1412.7,930.53,0.66,52,0.22,Fast Moving,0.099957237773887,13.810084409442869,A,Y,AY,ARIMA
1155,ID377754,93859.0,1400.88,932.9,0.67,67,0.0,Fast Moving,0.0991208373944202,13.909205246837288,A,Y,AY,ARIMA
1110,IA301086,93253.0,1391.84,975.18,0.7,52,0.22,Fast Moving,0.0984808643767978,14.007686111214085,A,Y,AY,ARIMA
1153,MS660163,93040.0,1388.66,577.98,0.42,67,0.0,Fast Moving,0.0982559233656533,14.10594203457974,A,X,AX,Holt-Winters
1110,IE314595,93037.0,1388.61,1703.76,1.23,67,0.0,Fast Moving,0.0982527551823977,14.204194789762136,A,Z,AZ,ARIMA
1153,ID376839,92785.0,1384.85,1016.88,0.73,67,0.0,Fast Moving,0.097986627788931,14.302181417551068,A,Y,AY,ARIMA
1153,IA203036,92250.0,1376.87,514.95,0.37,67,0.0,Fast Moving,0.0974216351083568,14.399603052659424,A,X,AX,Holt-Winters
1110,IA215142,89758.0,1339.67,587.86,0.44,67,0.0,Fast Moving,0.0947899308840747,14.4943929835435,A,X,AX,Holt-Winters
1153,ID202167,89243.0,1331.99,411.93,0.31,67,0.0,Fast Moving,0.0942460594252042,14.588639042968705,A,X,AX,Holt-Winters
1110,IA203086,89159.0,1330.73,555.29,0.42,67,0.0,Fast Moving,0.0941573502940486,14.682796393262752,A,X,AX,Holt-Winters
1153,IA203086,89100.0,1329.85,624.49,0.47,67,0.0,Fast Moving,0.0940950426900227,14.776891435952775,A,X,AX,Holt-Winters
1155,ID380825,88741.0,1324.49,748.21,0.56,61,0.09,Fast Moving,0.0937159167604411,14.870607352713217,A,Y,AY,ARIMA
1110,IA328687,88735.0,1324.4,585.96,0.44,67,0.0,Fast Moving,0.09370958039393,14.964316933107147,A,X,AX,Holt-Winters
1155,ID334315,88667.0,1323.39,971.5,0.73,67,0.0,Fast Moving,0.0936377682401373,15.057954701347285,A,Y,AY,ARIMA
1155,IF000466,87314.0,1303.19,363.36,0.28,67,0.0,Fast Moving,0.0922089175918814,15.150163618939166,A,X,AX,Holt-Winters
1110,ID332219,86812.0,1295.7,657.86,0.51,67,0.0,Fast Moving,0.0916787749271184,15.241842393866284,A,Y,AY,ARIMA
1153,ME900712,84956.0,1268.0,329.72,0.26,67,0.0,Fast Moving,0.0897187255530142,15.331561119419298,A,X,AX,Holt-Winters
1153,IA202651,84488.0,1261.01,488.02,0.39,67,0.0,Fast Moving,0.0892244889651474,15.420785608384444,A,X,AX,Holt-Winters
1155,IA215578,84026.0,1254.12,317.26,0.25,67,0.0,Fast Moving,0.0887365887437917,15.509522197128238,A,X,AX,Holt-Winters
1155,IF000504,83384.0,1244.54,384.35,0.31,67,0.0,Fast Moving,0.0880585975271027,15.59758079465534,A,X,AX,Holt-Winters
1153,IA203416,82641.0,1233.45,332.6,0.27,67,0.0,Fast Moving,0.0872739441408099,15.684854738796153,A,X,AX,Holt-Winters
1110,ID329244,82350.0,1229.1,1596.63,1.3,61,0.09,Fast Moving,0.0869666303650209,15.771821369161172,A,Z,AZ,ARIMA
1155,MB025295,80712.0,1204.66,680.35,0.56,67,0.0,Fast Moving,0.0852368023074872,15.85705817146866,A,Y,AY,ARIMA
1153,ID362270,80236.0,1197.55,799.61,0.67,67,0.0,Fast Moving,0.0847341172309389,15.9417922886996,A,Y,AY,ARIMA
1110,IB001883,79670.0,1189.1,563.72,0.47,67,0.0,Fast Moving,0.084136386656724,16.025928675356322,A,X,AX,Holt-Winters
1153,IA302148,79576.0,1187.7,279.01,0.23,67,0.0,Fast Moving,0.0840371169147165,16.10996579227104,A,X,AX,Holt-Winters
1153,MB394511,79514.0,1186.78,318.59,0.27,67,0.0,Fast Moving,0.083971641127435,16.193937433398474,A,X,AX,Holt-Winters
1153,ME011832,79187.0,1181.9,581.79,0.49,67,0.0,Fast Moving,0.0836263091525794,16.277563742551052,A,X,AX,Holt-Winters
1153,ID362276,79089.0,1180.43,806.22,0.68,67,0.0,Fast Moving,0.0835228151662312,16.361086557717282,A,Y,AY,ARIMA
1153,IA205293,78708.0,1174.75,259.95,0.22,67,0.0,Fast Moving,0.0831204558927756,16.444207013610058,A,X,AX,Holt-Winters
1155,MF472127,78369.0,1169.69,341.13,0.29,67,0.0,Fast Moving,0.0827624511848977,16.526969464794956,A,X,AX,Holt-Winters
1110,ID376839,77464.0,1156.18,1140.34,0.99,67,0.0,Fast Moving,0.0818067159028049,16.60877618069776,A,Y,AY,ARIMA
1110,MF140225,76896.0,1147.7,621.1,0.54,67,0.0,Fast Moving,0.0812068732064195,16.68998305390418,A,Y,AY,ARIMA
1153,ME011227,76808.0,1146.39,554.72,0.48,67,0.0,Fast Moving,0.0811139398309232,16.771096993735103,A,X,AX,Holt-Winters
1153,ID378974,76070.0,1135.37,989.59,0.87,46,0.31,Fast Moving,0.0803345667500564,16.85143156048516,A,Y,AY,ARIMA
1155,ID332218,76023.0,1134.67,276.39,0.24,67,0.0,Fast Moving,0.0802849318790527,16.931716492364213,A,X,AX,Holt-Winters
1110,MF472103,75418.0,1125.64,730.25,0.65,67,0.0,Fast Moving,0.0796460149225155,17.01136250728673,A,Y,AY,ARIMA
1153,MB025389,75095.0,1120.82,432.58,0.39,67,0.0,Fast Moving,0.0793049071920006,17.09066741447873,A,X,AX,Holt-Winters
1110,ME011227,74936.0,1118.45,1322.38,1.18,67,0.0,Fast Moving,0.0791369934794561,17.169804407958186,A,Z,AZ,ARIMA
1110,IA302148,74708.0,1115.04,507.99,0.46,67,0.0,Fast Moving,0.0788962115520338,17.24870061951022,A,X,AX,Holt-Winters
1110,IF000504,73878.0,1102.66,503.67,0.46,67,0.0,Fast Moving,0.0780196808513299,17.32672030036155,A,X,AX,Holt-Winters
1153,ID202139,73780.0,1101.19,341.51,0.31,67,0.0,Fast Moving,0.0779161868649817,17.404636487226533,A,X,AX,Holt-Winters
1155,IA215142,73634.0,1099.01,379.23,0.35,67,0.0,Fast Moving,0.0777620019465446,17.48239848917308,A,X,AX,Holt-Winters
1153,MF660063,73360.0,1094.93,632.23,0.58,67,0.0,Fast Moving,0.0774726412092038,17.559871130382284,A,Y,AY,ARIMA
1155,IM300428,73158.0,1091.91,759.08,0.7,67,0.0,Fast Moving,0.0772593168699964,17.63713044725228,A,Y,AY,ARIMA
1155,IA203086,72721.0,1085.39,278.12,0.26,67,0.0,Fast Moving,0.0767978181757703,17.71392826542805,A,X,AX,Holt-Winters
1153,IB999725,72327.0,1079.51,347.04,0.32,67,0.0,Fast Moving,0.0763817301082073,17.790309995536255,A,X,AX,Holt-Winters
1110,MF660064,72201.0,1077.63,883.79,0.82,64,0.04,Fast Moving,0.0762486664114739,17.866558661947728,A,Y,AY,ARIMA
1153,MC131179,71529.0,1067.6,468.96,0.44,67,0.0,Fast Moving,0.0755389933622293,17.942097655309958,A,X,AX,Holt-Winters
1110,IC307655,70823.0,1057.06,774.11,0.73,67,0.0,Fast Moving,0.0747934142360884,18.016891069546045,A,Y,AY,ARIMA
1153,IF000466,70326.0,1049.64,262.02,0.25,67,0.0,Fast Moving,0.0742685518767512,18.0911596214228,A,X,AX,Holt-Winters
1153,ID201751,70184.0,1047.52,515.86,0.49,67,0.0,Fast Moving,0.0741185912026549,18.16527821262545,A,X,AX,Holt-Winters
1110,ME020244,70123.0,1046.61,798.61,0.76,67,0.0,Fast Moving,0.0740541714764586,18.23933238410191,A,Y,AY,ARIMA
1155,IM300893,69620.0,1039.1,501.8,0.48,67,0.0,Fast Moving,0.0735229727506103,18.31285535685252,A,X,AX,Holt-Winters
1110,IA208182,68698.0,1025.34,492.25,0.48,67,0.0,Fast Moving,0.0725492844300693,18.38540464128259,A,X,AX,Holt-Winters
1155,ID332219,68612.0,1024.06,237.28,0.23,67,0.0,Fast Moving,0.0724584631767434,18.45786310445933,A,X,AX,Holt-Winters
1110,ID362276,68542.0,1023.01,926.85,0.91,67,0.0,Fast Moving,0.0723845389007804,18.53024764336012,A,Y,AY,ARIMA
1155,ME900712,68371.0,1020.46,496.0,0.49,67,0.0,Fast Moving,0.0722039524552137,18.60245159581533,A,X,AX,Holt-Winters
1110,ID202167,68313.0,1019.6,499.74,0.49,67,0.0,Fast Moving,0.0721427009122729,18.674594296727605,A,X,AX,Holt-Winters
1153,ID321269,67886.0,1013.22,357.89,0.35,67,0.0,Fast Moving,0.0716917628288987,18.746286059556503,A,X,AX,Holt-Winters
1110,ID362270,67831.0,1012.4,910.07,0.9,67,0.0,Fast Moving,0.0716336794692135,18.817919739025715,A,Y,AY,ARIMA
1155,MB161152,67408.0,1006.09,506.18,0.5,67,0.0,Fast Moving,0.0711869656301801,18.88910670465589,A,X,AX,Holt-Winters
1153,IM300428,67376.0,1005.61,329.15,0.33,67,0.0,Fast Moving,0.0711531716754542,18.96025987633135,A,X,AX,Holt-Winters
1155,MB344408,67017.0,1000.25,658.07,0.66,67,0.0,Fast Moving,0.0707740457458726,19.03103392207722,A,Y,AY,ARIMA
1155,ID309798,66536.0,993.07,425.94,0.43,67,0.0,Fast Moving,0.0702660803638984,19.10130000244112,A,X,AX,Holt-Winters
1153,ID364170,66286.0,989.34,242.32,0.24,67,0.0,Fast Moving,0.070002065092602,19.17130206753372,A,X,AX,Holt-Winters
1153,MF660064,65963.0,984.52,573.07,0.58,64,0.04,Fast Moving,0.0696609573620871,19.240963024895805,A,Y,AY,ARIMA
1110,IA203036,65903.0,983.63,481.43,0.49,67,0.0,Fast Moving,0.069597593696976,19.31056061859278,A,X,AX,Holt-Winters
1153,IB001883,65827.0,982.49,432.16,0.44,67,0.0,Fast Moving,0.0695173330545019,19.380077951647284,A,X,AX,Holt-Winters
1155,ID309797,65669.0,980.13,432.46,0.44,67,0.0,Fast Moving,0.0693504754030426,19.449428427050325,A,X,AX,Holt-Winters
1153,IZ300293,65495.0,977.54,849.42,0.87,51,0.24,Fast Moving,0.0691667207742203,19.518595147824545,A,Y,AY,ARIMA
1110,MB394519,65416.0,976.36,509.56,0.52,67,0.0,Fast Moving,0.0690832919484907,19.58767843977304,A,Y,AY,ARIMA
1110,IZ300293,64645.0,964.85,983.4,1.02,51,0.24,Fast Moving,0.0682690688518127,19.65594750862485,A,Z,AZ,ARIMA
1153,ID309812,64519.0,962.97,488.06,0.51,67,0.0,Fast Moving,0.0681360051550794,19.724083513779927,A,Y,AY,ARIMA
1153,MB025295,64389.0,961.03,590.3,0.61,67,0.0,Fast Moving,0.0679987172140052,19.79208223099393,A,Y,AY,ARIMA
1152,IB002922,64130.0,957.16,613.92,0.64,67,0.0,Fast Moving,0.0677251973929422,19.85980742838688,A,Y,AY,ARIMA
1155,IE459298,64085.0,956.49,1900.61,1.99,20,0.7,Slow Moving,0.0676776746441089,19.927485103030985,A,Z,AZ,ARIMA
1110,23613489,63900.0,953.73,745.38,0.78,44,0.34,Fast Moving,0.0674823033433496,19.994967406374336,A,Y,AY,ARIMA
1110,2223958456,63778.0,951.91,589.23,0.62,61,0.09,Fast Moving,0.0673534638909569,20.06232087026529,A,Y,AY,ARIMA
1110,ME013536,63729.0,951.18,622.69,0.65,67,0.0,Fast Moving,0.0673017168977829,20.12962258716308,A,Y,AY,ARIMA
1155,IE452256,63690.0,950.6,1577.38,1.66,21,0.69,Slow Moving,0.0672605305154606,20.19688311767854,A,Z,AZ,ARIMA
1155,MF140225,63690.0,950.6,375.47,0.39,67,0.0,Fast Moving,0.0672605305154606,20.264143648194,A,X,AX,Holt-Winters
1110,23613513,63488.0,947.58,793.68,0.84,44,0.34,Fast Moving,0.0670472061762532,20.33119085437025,A,Y,AY,ARIMA
1152,ID201024,63281.0,944.49,554.41,0.59,67,0.0,Fast Moving,0.0668286015316198,20.39801945590187,A,Y,AY,ARIMA
1110,ID309797,63041.0,940.91,548.12,0.58,67,0.0,Fast Moving,0.0665751468711753,20.464594602773047,A,Y,AY,ARIMA
1110,ID309798,62946.0,939.49,548.5,0.58,67,0.0,Fast Moving,0.0664748210680827,20.53106942384113,A,Y,AY,ARIMA
1110,ID202139,62881.0,938.52,466.41,0.5,67,0.0,Fast Moving,0.0664061770975456,20.59747560093868,A,X,AX,Holt-Winters
1110,23613512,62850.0,938.06,761.92,0.81,44,0.34,Fast Moving,0.0663734392039049,20.66384904014258,A,Y,AY,ARIMA
1155,ID350638,62848.0,938.03,341.57,0.36,67,0.0,Fast Moving,0.0663713270817345,20.73022036722432,A,X,AX,Holt-Winters
1153,ID349948,62571.0,933.9,1057.22,1.13,60,0.1,Fast Moving,0.0660787981611381,20.796299165385456,A,Z,AZ,ARIMA
1155,ID316950,62440.0,931.94,203.29,0.22,67,0.0,Fast Moving,0.0659404541589788,20.86223961954444,A,X,AX,Holt-Winters
1153,ID202292,62278.0,929.52,536.58,0.58,67,0.0,Fast Moving,0.0657693722631788,20.928008991807616,A,Y,AY,ARIMA
1110,ID316950,62014.0,925.58,359.91,0.39,67,0.0,Fast Moving,0.0654905721366898,20.993499563944304,A,X,AX,Holt-Winters
1153,MB394510,61993.0,925.27,234.61,0.25,67,0.0,Fast Moving,0.0654683948539009,21.05896795879821,A,X,AX,Holt-Winters
1110,24057094,61875.0,923.51,773.61,0.84,44,0.34,Fast Moving,0.065343779645849,21.124311738444057,A,Y,AY,ARIMA
1155,ID376839,61556.0,918.75,682.4,0.74,67,0.0,Fast Moving,0.0650068961596749,21.189318634603733,A,Y,AY,ARIMA
1110,ID349948,60637.0,905.03,1295.63,1.43,59,0.12,Fast Moving,0.0640363760223895,21.253355010626123,A,Z,AZ,ARIMA
1155,ID205077,60297.0,899.96,444.27,0.49,67,0.0,Fast Moving,0.0636773152534264,21.31703232587955,A,X,AX,Holt-Winters
1153,IE314595,60238.0,899.07,844.68,0.94,67,0.0,Fast Moving,0.0636150076494005,21.380647333528948,A,Y,AY,ARIMA
1153,MF430122,60155.0,897.84,296.69,0.33,67,0.0,Fast Moving,0.0635273545793301,21.44417468810828,A,X,AX,Holt-Winters
1155,IA205056,60125.0,897.39,462.43,0.52,67,0.0,Fast Moving,0.0634956727467745,21.50767036085505,A,Y,AY,ARIMA
1110,MB394511,60101.0,897.03,351.29,0.39,67,0.0,Fast Moving,0.0634703272807301,21.571140688135785,A,X,AX,Holt-Winters
1110,ME603242,59916.0,894.27,398.84,0.45,67,0.0,Fast Moving,0.0632749559799708,21.634415644115755,A,X,AX,Holt-Winters
1152,ID202139,59567.0,889.06,635.66,0.71,67,0.0,Fast Moving,0.0629063906612411,21.697322034776995,A,Y,AY,ARIMA
1153,IM300457,59303.0,885.12,328.36,0.37,67,0.0,Fast Moving,0.0626275905347521,21.759949625311748,A,X,AX,Holt-Winters
1110,IG300492,59303.0,885.12,887.53,1.0,67,0.0,Fast Moving,0.0626275905347521,21.8225772158465,A,Y,AY,ARIMA
1110,MB025295,59201.0,883.6,469.55,0.53,67,0.0,Fast Moving,0.0625198723040632,21.88509708815056,A,Y,AY,ARIMA
1155,ID350639,59077.0,881.75,313.42,0.36,67,0.0,Fast Moving,0.0623889207295002,21.947486008880063,A,X,AX,Holt-Winters
1153,ID329241,58977.0,880.25,834.31,0.95,60,0.1,Fast Moving,0.0622833146209816,22.009769323501043,A,Y,AY,ARIMA
1152,IA215577,58801.0,877.63,371.52,0.42,67,0.0,Fast Moving,0.062097447869989,22.07186677137103,A,X,AX,Holt-Winters
1110,IE332174,58796.0,877.55,1121.12,1.28,65,0.03,Fast Moving,0.0620921675645631,22.1339589389356,A,Z,AZ,ARIMA
1110,IE321872,58722.0,876.45,728.58,0.83,66,0.01,Fast Moving,0.0620140190442594,22.19597295797985,A,Y,AY,ARIMA
1110,IZ300494,58510.0,873.28,1424.2,1.63,30,0.55,Fast Moving,0.0617901340942,22.25776309207405,A,Z,AZ,ARIMA
1155,MB394511,58466.0,872.63,374.07,0.43,67,0.0,Fast Moving,0.0617436674064519,22.319506759480507,A,X,AX,Holt-Winters
1110,IB999501,58310.0,870.3,428.2,0.49,67,0.0,Fast Moving,0.061578921877163,22.38108568135767,A,X,AX,Holt-Winters
1110,ID203204,58078.0,866.84,496.01,0.57,67,0.0,Fast Moving,0.0613339157053999,22.442419597063072,A,Y,AY,ARIMA
1155,ID356562,57532.0,858.69,575.13,0.67,64,0.04,Fast Moving,0.0607573063528887,22.50317690341596,A,Y,AY,ARIMA
1155,IB004003,57326.0,855.61,857.9,1.0,67,0.0,Fast Moving,0.0605397577693405,22.563716661185303,A,Y,AY,ARIMA
1153,IM300445,57202.0,853.76,286.8,0.34,67,0.0,Fast Moving,0.0604088061947775,22.62412546738008,A,X,AX,Holt-Winters
1153,ID332218,57093.0,852.13,299.4,0.35,67,0.0,Fast Moving,0.0602936955364923,22.684419162916576,A,X,AX,Holt-Winters
1155,MF445086,56871.0,848.82,338.73,0.4,67,0.0,Fast Moving,0.0600592499755811,22.74447841289216,A,X,AX,Holt-Winters
1153,MF434106,56711.0,846.43,341.18,0.4,66,0.01,Fast Moving,0.0598902802019514,22.80436869309411,A,X,AX,Holt-Winters
1110,IE332266,56673.0,845.87,1221.11,1.44,49,0.27,Fast Moving,0.0598501498807144,22.86421884297482,A,Z,AZ,ARIMA
1110,IA205056,56600.0,844.78,406.05,0.48,67,0.0,Fast Moving,0.0597730574214959,22.92399190039632,A,X,AX,Holt-Winters
1153,MH035167,56320.0,840.6,330.21,0.39,67,0.0,Fast Moving,0.0594773603176439,22.98346926071396,A,X,AX,Holt-Winters
1153,IZ300494,55950.0,835.07,1240.65,1.49,29,0.57,Fast Moving,0.0590866177161253,23.04255587843009,A,Z,AZ,ARIMA
1155,IA208182,55799.0,832.82,681.53,0.82,67,0.0,Fast Moving,0.0589271524922623,23.10148303092235,A,Y,AY,ARIMA
1110,MF660063,55568.0,829.37,815.01,0.98,67,0.0,Fast Moving,0.0586832023815845,23.160166233303933,A,Y,AY,ARIMA
1153,IB003365,55467.0,827.87,303.96,0.37,67,0.0,Fast Moving,0.0585765402119808,23.21874277351592,A,X,AX,Holt-Winters
1110,MB486038,55369.0,826.4,485.83,0.59,67,0.0,Fast Moving,0.0584730462256326,23.277215819741546,A,Y,AY,ARIMA
1155,ID362276,55321.0,825.69,572.9,0.69,67,0.0,Fast Moving,0.0584223552935437,23.33563817503509,A,Y,AY,ARIMA
1155,ID362270,55028.0,821.31,563.95,0.69,67,0.0,Fast Moving,0.0581129293955843,23.39375110443068,A,Y,AY,ARIMA
1155,IB004002,54630.0,815.37,721.98,0.89,67,0.0,Fast Moving,0.0576926170836805,23.451443721514355,A,Y,AY,ARIMA
1153,ID337989,54586.0,814.72,487.59,0.6,54,0.19,Fast Moving,0.0576461503959324,23.509089871910287,A,Y,AY,ARIMA
1155,MF140460,54480.0,813.13,310.03,0.38,67,0.0,Fast Moving,0.0575342079209027,23.56662407983119,A,X,AX,Holt-Winters
1110,ID366523,54346.0,811.13,426.91,0.53,67,0.0,Fast Moving,0.0573926957354879,23.62401677556668,A,Y,AY,ARIMA
1153,IA331391,54340.0,811.04,319.79,0.39,67,0.0,Fast Moving,0.0573863593689768,23.681403134935653,A,X,AX,Holt-Winters
1153,ME601295,54275.0,810.07,271.04,0.33,67,0.0,Fast Moving,0.0573177153984397,23.738720850334094,A,X,AX,Holt-Winters
1110,IM300893,54212.0,809.13,639.11,0.79,67,0.0,Fast Moving,0.057251183550073,23.79597203388417,A,Y,AY,ARIMA
1110,MF434106,53985.0,805.75,418.04,0.52,66,0.01,Fast Moving,0.0570114576837359,23.8529834915679,A,Y,AY,ARIMA
1155,IA203036,53725.0,801.87,259.79,0.32,67,0.0,Fast Moving,0.0567368818015877,23.90972037336949,A,X,AX,Holt-Winters
1153,ID370657,53427.0,797.42,537.1,0.67,67,0.0,Fast Moving,0.0564221755982025,23.96614254896769,A,Y,AY,ARIMA
1155,ID316951,53405.0,797.09,191.63,0.24,67,0.0,Fast Moving,0.0563989422543284,24.02254149122202,A,X,AX,Holt-Winters
1110,23473484,53396.0,796.96,738.84,0.93,44,0.34,Fast Moving,0.0563894377045617,24.078930928926585,A,Y,AY,ARIMA
1152,IE314595,53385.0,796.79,596.89,0.75,67,0.0,Fast Moving,0.0563778210326247,24.13530874995921,A,Y,AY,ARIMA
1153,IM300402,53341.0,796.13,206.24,0.26,67,0.0,Fast Moving,0.0563313543448765,24.19164010430409,A,X,AX,Holt-Winters
1155,IC307655,53307.0,795.63,585.69,0.74,67,0.0,Fast Moving,0.0562954482679802,24.24793555257207,A,Y,AY,ARIMA
1110,ID205077,53262.0,794.96,417.48,0.53,67,0.0,Fast Moving,0.0562479255191468,24.30418347809122,A,Y,AY,ARIMA
1153,IM300893,52988.0,790.87,450.68,0.57,67,0.0,Fast Moving,0.055958564781806,24.360142042873026,A,Y,AY,ARIMA
1153,ID307676,52879.0,789.24,237.11,0.3,67,0.0,Fast Moving,0.0558434541235208,24.415985496996548,A,X,AX,Holt-Winters
1153,ID313581,52829.0,788.49,271.02,0.34,67,0.0,Fast Moving,0.0557906510692616,24.47177614806581,A,X,AX,Holt-Winters
1153,ID301546,52620.0,785.37,322.3,0.41,67,0.0,Fast Moving,0.0555699343024578,24.52734608236827,A,X,AX,Holt-Winters
1155,ID202167,52570.0,784.63,279.91,0.36,67,0.0,Fast Moving,0.0555171312481985,24.582863213616463,A,X,AX,Holt-Winters
1153,ID200260,51746.0,772.33,291.5,0.38,67,0.0,Fast Moving,0.0546469369140057,24.63751015053047,A,X,AX,Holt-Winters
1153,IA209911,51713.0,771.84,376.11,0.49,67,0.0,Fast Moving,0.0546120868981946,24.692122237428663,A,X,AX,Holt-Winters
1153,ID311824,51697.0,771.6,206.53,0.27,67,0.0,Fast Moving,0.0545951899208316,24.7467174273495,A,X,AX,Holt-Winters
1153,IA203213,51668.0,771.16,284.76,0.37,67,0.0,Fast Moving,0.0545645641493613,24.80128199149886,A,X,AX,Holt-Winters
1110,ME011626,51509.0,768.79,373.74,0.49,67,0.0,Fast Moving,0.0543966504368168,24.85567864193568,A,X,AX,Holt-Winters
1110,2223466446,51149.0,763.42,671.14,0.88,67,0.0,Fast Moving,0.05401646844615,24.90969511038183,A,Y,AY,ARIMA
1110,MB394510,51144.0,763.34,281.35,0.37,67,0.0,Fast Moving,0.0540111881407241,24.96370629852256,A,X,AX,Holt-Winters
1110,ME900712,50965.0,760.67,383.32,0.5,67,0.0,Fast Moving,0.0538221532064759,25.017528451729028,A,X,AX,Holt-Winters
1153,MB394795,50844.0,758.87,441.83,0.58,67,0.0,Fast Moving,0.0536943698151685,25.0712228215442,A,Y,AY,ARIMA
1153,MB308935,50517.0,753.99,252.32,0.33,67,0.0,Fast Moving,0.0533490378403128,25.12457185938451,A,X,AX,Holt-Winters
1155,MB394519,50360.0,751.64,424.29,0.56,67,0.0,Fast Moving,0.0531832362499387,25.17775509563445,A,Y,AY,ARIMA
