Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class
1110,IF300149,854.0,12.75,20.2,1.58,38,0.43,Fast Moving
1110,IF300179,736.0,10.99,26.82,2.44,30,0.55,Fast Moving
1110,IF300184,1225.0,18.28,21.68,1.19,45,0.33,Fast Moving
1110,IF300190,3429.0,51.18,60.94,1.19,57,0.15,Fast Moving
1110,IF300196,26.0,0.39,1.33,3.42,7,0.9,Slow Moving
1110,IF300201,101.0,1.51,4.99,3.31,10,0.85,Slow Moving
1110,IF300207,12.0,0.18,1.23,6.88,2,0.97,Intermittent
1110,IF300211,23.0,0.34,1.45,4.23,6,0.91,Slow Moving
1110,IF300231,115.0,1.72,6.43,3.75,14,0.79,Slow Moving
1110,IF300232,7353.0,109.75,98.54,0.9,65,0.03,Fast Moving
1110,IF300234,1404.0,20.96,36.74,1.75,48,0.28,Fast Moving
1110,IF300235,18152.0,270.93,247.41,0.91,66,0.01,Fast Moving
1110,IF300236,3511.0,52.4,64.76,1.24,54,0.19,Fast Moving
1110,IF300237,9321.0,139.12,131.32,0.94,67,0.0,Fast Moving
1110,IF300238,1385.0,20.67,32.04,1.55,50,0.25,Fast Moving
1110,IF300239,5391.0,80.46,79.36,0.99,64,0.04,Fast Moving
1110,IF300240,217.0,3.24,7.39,2.28,23,0.66,Slow Moving
1110,IF300252,3199.0,47.75,50.06,1.05,59,0.12,Fast Moving
1110,IF300277,1012.0,15.1,33.83,2.24,36,0.46,Fast Moving
1110,IF300282,63.0,0.94,3.32,3.53,8,0.88,Slow Moving
1110,IF300294,813.0,12.13,11.89,0.98,60,0.1,Fast Moving
1110,IF300563,321.0,4.79,13.01,2.71,11,0.84,Slow Moving
1110,IF300584,66.0,0.99,3.73,3.79,6,0.91,Slow Moving
1110,IF300592,949.0,14.16,19.28,1.36,56,0.16,Fast Moving
1110,IF300596,335.0,5.0,8.43,1.69,25,0.63,Fast Moving
1110,IF300597,2721.0,40.61,54.29,1.34,60,0.1,Fast Moving
1110,IF300605,154.0,2.3,7.41,3.23,9,0.87,Slow Moving
1110,IF300606,1640.0,24.48,39.07,1.6,23,0.66,Slow Moving
1110,IF300610,1468.0,21.91,36.11,1.65,51,0.24,Fast Moving
1110,IF300629,497.0,7.42,10.36,1.4,34,0.49,Fast Moving
1110,IF300636,297.0,4.43,10.67,2.41,15,0.78,Slow Moving
1110,IF300655,655.0,9.78,25.37,2.59,16,0.76,Slow Moving
1110,IF300660,46.0,0.69,2.75,4.0,11,0.84,Slow Moving
1110,IF300665,337.0,5.03,11.91,2.37,18,0.73,Slow Moving
1110,IF300671,3287.0,49.06,53.2,1.08,60,0.1,Fast Moving
1110,IF300687,3657.0,54.58,54.46,1.0,65,0.03,Fast Moving
1110,IF300692,593.0,8.85,20.64,2.33,27,0.6,Fast Moving
1110,IF300722,161.0,2.4,8.13,3.38,10,0.85,Slow Moving
1110,IF300752,295.0,4.4,11.09,2.52,15,0.78,Slow Moving
1110,IF300760,802.0,11.97,14.94,1.25,45,0.33,Fast Moving
1110,IF300761,287.0,4.28,10.37,2.42,29,0.57,Fast Moving
1110,IF300762,2930.0,43.73,42.48,0.97,64,0.04,Fast Moving
1110,IF300770,215.0,3.21,6.29,1.96,26,0.61,Fast Moving
1110,IF300776,15251.0,227.63,307.77,1.35,66,0.01,Fast Moving
1110,IF300794,2199.0,32.82,39.23,1.2,50,0.25,Fast Moving
1110,IF300834,80.0,1.19,5.55,4.65,8,0.88,Slow Moving
1110,IF300847,616.0,9.19,14.56,1.58,28,0.58,Fast Moving
1110,IF300848,2200.0,32.84,49.23,1.5,46,0.31,Fast Moving
1110,IF300849,712.0,10.63,20.94,1.97,20,0.7,Slow Moving
1110,IF300851,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IF300852,4977.0,74.28,77.01,1.04,61,0.09,Fast Moving
1110,IF300853,7223.0,107.81,93.45,0.87,67,0.0,Fast Moving
1110,IF300854,5649.0,84.31,69.12,0.82,64,0.04,Fast Moving
1110,IF300856,7814.0,116.63,116.93,1.0,67,0.0,Fast Moving
1110,IF300858,83.0,1.24,3.57,2.89,10,0.85,Slow Moving
1110,IF300883,467.0,6.97,9.96,1.43,38,0.43,Fast Moving
1110,IF300909,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IF300915,26355.0,393.36,266.99,0.68,67,0.0,Fast Moving
1110,IF300920,4322.0,64.51,77.27,1.2,66,0.01,Fast Moving
1110,IF300921,5242.0,78.24,83.92,1.07,66,0.01,Fast Moving
1110,IF300925,4967.0,74.13,85.65,1.16,65,0.03,Fast Moving
1110,IF300935,6193.0,92.43,134.19,1.45,67,0.0,Fast Moving
1110,IF300942,221.0,3.3,8.23,2.49,13,0.81,Slow Moving
1110,IF300948,164.0,2.45,10.18,4.16,6,0.91,Slow Moving
1110,IF300962,8.0,0.12,0.68,5.7,2,0.97,Intermittent
1110,IF300966,4585.0,68.43,51.0,0.75,66,0.01,Fast Moving
1110,IF300973,5716.0,85.31,101.36,1.19,59,0.12,Fast Moving
1110,IF300996,3800.0,56.72,51.04,0.9,64,0.04,Fast Moving
1110,IF301005,150.0,2.24,9.11,4.07,5,0.93,Intermittent
1110,IF301015,929.0,13.87,26.66,1.92,28,0.58,Fast Moving
1110,IF301033,543.0,8.1,11.45,1.41,36,0.46,Fast Moving
1110,IF301048,1852.0,27.64,46.27,1.67,52,0.22,Fast Moving
1110,IF301076,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IF301145,138.0,2.06,8.28,4.02,9,0.87,Slow Moving
1110,IF800012,6600.0,98.51,111.69,1.13,56,0.16,Fast Moving
1110,IF800016,5944.0,88.72,87.72,0.99,63,0.06,Fast Moving
1110,IF800022,2295.0,34.25,37.6,1.1,47,0.3,Fast Moving
1110,IF800023,9088.0,135.64,131.52,0.97,60,0.1,Fast Moving
1110,IF800038,19.0,0.28,0.81,2.85,8,0.88,Slow Moving
1110,IF800045,2194.0,32.75,37.1,1.13,51,0.24,Fast Moving
1110,IF800054,167.0,2.49,4.6,1.84,29,0.57,Fast Moving
1110,IF800063,321.0,4.79,6.97,1.46,31,0.54,Fast Moving
1110,IF800066,221.0,3.3,3.99,1.21,48,0.28,Fast Moving
1110,IF800070,23.0,0.34,1.23,3.58,5,0.93,Intermittent
1110,IF800072,23.0,0.34,1.06,3.08,10,0.85,Slow Moving
1110,IF800078,542.0,8.09,16.63,2.06,35,0.48,Fast Moving
1110,IF800079,1231.0,18.37,30.29,1.65,47,0.3,Fast Moving
1110,IF800081,679.0,10.13,15.52,1.53,30,0.55,Fast Moving
1110,IF800083,198.0,2.96,6.23,2.11,21,0.69,Slow Moving
1110,IF800089,40.0,0.6,3.4,5.7,2,0.97,Intermittent
1110,IF800095,1206.0,18.0,21.1,1.17,47,0.3,Fast Moving
1110,IF800096,150.0,2.24,7.56,3.38,10,0.85,Slow Moving
1110,IF800148,170.0,2.54,5.76,2.27,27,0.6,Fast Moving
1110,IF800171,903.0,13.48,20.8,1.54,42,0.37,Fast Moving
1110,IF800173,3848.0,57.43,80.66,1.4,46,0.31,Fast Moving
1110,IF800177,25.0,0.37,2.17,5.82,2,0.97,Intermittent
1110,IF800185,10.0,0.15,1.21,8.12,1,0.99,Intermittent
1110,IF800186,4774.0,71.25,196.91,2.76,33,0.51,Fast Moving
1110,IF800189,16.0,0.24,1.31,5.47,4,0.94,Intermittent
1110,IF800198,112.0,1.67,6.67,3.99,14,0.79,Slow Moving
1110,IF800201,29.0,0.43,1.93,4.45,10,0.85,Slow Moving
1110,IF800206,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IF800211,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IF800236,10.0,0.15,0.92,6.15,2,0.97,Intermittent
1110,IF800247,127.0,1.9,5.1,2.69,11,0.84,Slow Moving
1110,IF800324,54.0,0.81,2.36,2.93,12,0.82,Slow Moving
1110,IF800373,177.0,2.64,5.97,2.26,28,0.58,Fast Moving
1110,IF800376,140.0,2.09,5.06,2.42,21,0.69,Slow Moving
1110,IF800378,18.0,0.27,0.78,2.92,10,0.85,Slow Moving
1110,IF800381,62.0,0.93,1.8,1.94,23,0.66,Slow Moving
1110,IF800384,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IF800385,20.0,0.3,1.74,5.82,2,0.97,Intermittent
1110,IF800395,82.0,1.22,4.81,3.93,18,0.73,Slow Moving
1110,IF800405,85.0,1.27,4.46,3.52,12,0.82,Slow Moving
1110,IF800409,272.0,4.06,30.37,7.48,4,0.94,Intermittent
1110,IF800418,99.0,1.48,3.74,2.53,22,0.67,Slow Moving
1110,IF800424,79.0,1.18,1.62,1.37,36,0.46,Fast Moving
1110,IF800425,155.0,2.31,6.21,2.68,22,0.67,Slow Moving
1110,IF800443,499.0,7.45,10.8,1.45,36,0.46,Fast Moving
1110,IF800447,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1110,IF800449,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1110,IF800452,44.0,0.66,1.68,2.56,13,0.81,Slow Moving
1110,IF800454,11.0,0.16,0.61,3.74,6,0.91,Slow Moving
1110,IF800456,21.0,0.31,0.85,2.71,11,0.84,Slow Moving
1110,IF800457,43.0,0.64,1.46,2.28,17,0.75,Slow Moving
1110,IF800487,198.0,2.96,4.98,1.69,29,0.57,Fast Moving
1110,IF800488,14.0,0.21,0.89,4.26,5,0.93,Intermittent
1110,IF800492,182.0,2.72,10.56,3.89,6,0.91,Slow Moving
1110,IG300001,131.0,1.96,5.84,2.99,25,0.63,Fast Moving
1110,IG300003,1127.0,16.82,9.72,0.58,65,0.03,Fast Moving
1110,IG300010,160.0,2.39,4.24,1.77,45,0.33,Fast Moving
1110,IG300019,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300023,5.0,0.07,0.61,8.12,1,0.99,Intermittent
1110,IG300025,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300026,33.0,0.49,1.93,3.91,8,0.88,Slow Moving
1110,IG300029,9.0,0.13,0.77,5.74,3,0.96,Intermittent
1110,IG300030,63.0,0.94,2.86,3.04,17,0.75,Slow Moving
1110,IG300032,15.0,0.22,1.82,8.12,1,0.99,Intermittent
1110,IG300034,8.0,0.12,0.53,4.47,4,0.94,Intermittent
1110,IG300036,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1110,IG300037,139.0,2.07,5.96,2.87,23,0.66,Slow Moving
1110,IG300038,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300040,60.0,0.9,5.39,6.02,2,0.97,Intermittent
1110,IG300041,114.0,1.7,3.38,1.98,27,0.6,Fast Moving
1110,IG300042,30.0,0.45,2.49,5.56,3,0.96,Intermittent
1110,IG300044,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IG300045,30.0,0.45,1.05,2.36,16,0.76,Slow Moving
1110,IG300046,20.0,0.3,1.7,5.7,2,0.97,Intermittent
1110,IG300047,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1110,IG300048,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1110,IG300051,42.0,0.63,2.76,4.4,12,0.82,Slow Moving
1110,IG300054,25.0,0.37,1.31,3.52,5,0.93,Intermittent
1110,IG300056,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1110,IG300057,119.0,1.78,3.95,2.22,30,0.55,Fast Moving
1110,IG300058,63.0,0.94,3.94,4.19,14,0.79,Slow Moving
1110,IG300060,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1110,IG300061,306.0,4.57,8.3,1.82,30,0.55,Fast Moving
1110,IG300066,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300067,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300069,5.0,0.07,0.61,8.12,1,0.99,Intermittent
1110,IG300070,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300071,12.0,0.18,1.08,6.02,2,0.97,Intermittent
1110,IG300077,103.0,1.54,5.41,3.52,16,0.76,Slow Moving
1110,IG300078,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IG300079,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1110,IG300080,10.0,0.15,0.43,2.89,8,0.88,Slow Moving
1110,IG300081,13.0,0.19,0.55,2.85,8,0.88,Slow Moving
1110,IG300082,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300085,22.0,0.33,0.78,2.38,13,0.81,Slow Moving
1110,IG300086,15.0,0.22,0.73,3.26,9,0.87,Slow Moving
1110,IG300098,9497.0,141.75,140.6,0.99,49,0.27,Fast Moving
1110,IG300105,37.0,0.55,1.37,2.49,15,0.78,Slow Moving
1110,IG300107,7.0,0.1,0.85,8.12,1,0.99,Intermittent
1110,IG300109,6.0,0.09,0.29,3.19,6,0.91,Slow Moving
1110,IG300110,11.0,0.16,0.48,2.9,9,0.87,Slow Moving
1110,IG300111,11.0,0.16,0.48,2.9,8,0.88,Slow Moving
1110,IG300112,87.0,1.3,2.16,1.66,28,0.58,Fast Moving
1110,IG300121,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300122,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300123,9959.0,148.64,138.52,0.93,67,0.0,Fast Moving
1110,IG300125,186.0,2.78,2.85,1.03,51,0.24,Fast Moving
1110,IG300126,35.0,0.52,1.38,2.63,14,0.79,Slow Moving
1110,IG300129,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1110,IG300134,26.0,0.39,1.23,3.18,11,0.84,Slow Moving
1110,IG300137,9.0,0.13,0.45,3.38,6,0.91,Slow Moving
1110,IG300139,40.0,0.6,1.23,2.07,23,0.66,Slow Moving
1110,IG300140,116.0,1.73,4.19,2.42,31,0.54,Fast Moving
1110,IG300141,40.0,0.6,1.84,3.08,7,0.9,Slow Moving
1110,IG300142,108.0,1.61,3.54,2.2,28,0.58,Fast Moving
1110,IG300146,29.0,0.43,1.47,3.39,10,0.85,Slow Moving
1110,IG300149,76.0,1.13,3.21,2.83,15,0.78,Slow Moving
1110,IG300151,29.0,0.43,1.79,4.13,6,0.91,Slow Moving
1110,IG300157,434.0,6.48,21.7,3.35,39,0.42,Fast Moving
1110,IG300159,62.0,0.93,1.57,1.69,26,0.61,Fast Moving
1110,IG300176,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1110,IG300177,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1110,IG300234,23.0,0.34,2.55,7.42,3,0.96,Intermittent
1110,IG300293,8.0,0.12,0.41,3.4,6,0.91,Slow Moving
1110,IG300309,15.0,0.22,0.93,4.14,5,0.93,Intermittent
1110,IG300344,33.0,0.49,3.54,7.19,2,0.97,Intermittent
1110,IG300373,21.0,0.31,1.89,6.02,3,0.96,Intermittent
1110,IG300384,11.0,0.16,1.22,7.41,2,0.97,Intermittent
1110,IG300475,17.0,0.25,0.68,2.67,11,0.84,Slow Moving
1110,IG300484,20.0,0.3,1.7,5.7,2,0.97,Intermittent
1110,IG300485,70.0,1.04,3.51,3.36,6,0.91,Slow Moving
1110,IG300489,1051.0,15.69,23.76,1.51,38,0.43,Fast Moving
1110,IG300490,113.0,1.69,4.05,2.4,27,0.6,Fast Moving
1110,IG300492,59303.0,885.12,887.53,1.0,67,0.0,Fast Moving
1110,IG300497,54.0,0.81,1.85,2.29,17,0.75,Slow Moving
1110,IG300498,32.0,0.48,2.72,5.7,2,0.97,Intermittent
1110,IG300502,20.0,0.3,1.7,5.7,2,0.97,Intermittent
1110,IG300503,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300505,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300510,7.0,0.1,0.6,5.76,2,0.97,Intermittent
1110,IG300511,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300512,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IG300516,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300517,30.0,0.45,1.88,4.2,4,0.94,Intermittent
1110,IG300519,10.0,0.15,1.21,8.12,1,0.99,Intermittent
1110,IG300520,18.0,0.27,1.39,5.17,5,0.93,Intermittent
1110,IG300522,19.0,0.28,0.84,2.97,9,0.87,Slow Moving
1110,IG300523,7.0,0.1,0.35,3.36,6,0.91,Slow Moving
1110,IG300524,88.0,1.31,9.7,7.39,4,0.94,Intermittent
1110,IG300536,10.0,0.15,1.21,8.12,1,0.99,Intermittent
1110,IG300547,110.0,1.64,12.14,7.39,3,0.96,Intermittent
1110,IG300548,100.0,1.49,9.96,6.68,2,0.97,Intermittent
1110,IG300552,248.0,3.7,7.01,1.89,19,0.72,Slow Moving
1110,IG300553,62.0,0.93,1.79,1.93,21,0.69,Slow Moving
1110,IG300557,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300558,168.0,2.51,11.99,4.78,8,0.88,Slow Moving
1110,IG300559,6.0,0.09,0.45,5.01,3,0.96,Intermittent
1110,IG300565,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300567,24.0,0.36,1.45,4.06,6,0.91,Slow Moving
1110,IG300568,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300569,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300570,132.0,1.97,5.33,2.7,9,0.87,Slow Moving
1110,IG300571,12.0,0.18,1.46,8.12,1,0.99,Intermittent
1110,IG300572,132.0,1.97,8.19,4.16,6,0.91,Slow Moving
1110,IG300576,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1110,IG300582,5.0,0.07,0.61,8.12,1,0.99,Intermittent
1110,IG300596,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300599,610.0,9.1,9.86,1.08,60,0.1,Fast Moving
1110,IG300600,12.0,0.18,1.46,8.12,1,0.99,Intermittent
1110,IG300601,24.0,0.36,2.04,5.7,2,0.97,Intermittent
1110,IG300602,15.0,0.22,0.59,2.65,10,0.85,Slow Moving
1110,IG300607,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1110,IG300615,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300628,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300632,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300635,72.0,1.07,1.44,1.34,30,0.55,Fast Moving
1110,IG300637,7.0,0.1,0.63,5.99,3,0.96,Intermittent
1110,IG300642,30.0,0.45,2.07,4.62,3,0.96,Intermittent
1110,IG300644,85.0,1.27,1.63,1.28,33,0.51,Fast Moving
1110,IG300645,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1110,IG300655,38.0,0.57,1.51,2.66,15,0.78,Slow Moving
1110,IG300656,22.0,0.33,0.94,2.85,10,0.85,Slow Moving
1110,IG300659,16.0,0.24,1.25,5.22,6,0.91,Slow Moving
1110,IG300690,1620.0,24.18,62.14,2.57,48,0.28,Fast Moving
1110,IG300715,46.0,0.69,2.05,2.99,9,0.87,Slow Moving
1110,IG300716,107.0,1.6,6.41,4.01,9,0.87,Slow Moving
1110,IG300720,35.0,0.52,1.11,2.13,15,0.78,Slow Moving
1110,IG300726,113.0,1.69,2.63,1.56,36,0.46,Fast Moving
1110,IG300732,750.0,11.19,36.65,3.27,15,0.78,Slow Moving
1110,IG300735,248.0,3.7,6.81,1.84,21,0.69,Slow Moving
1110,IG300736,310.0,4.63,7.23,1.56,27,0.6,Fast Moving
1110,IG300738,362.0,5.4,15.59,2.89,25,0.63,Fast Moving
1110,IG300739,49.0,0.73,2.43,3.33,9,0.87,Slow Moving
1110,IG300743,1226.0,18.3,28.86,1.58,40,0.4,Fast Moving
1110,IG300744,1117.0,16.67,29.57,1.77,31,0.54,Fast Moving
1110,IG300745,7.0,0.1,0.55,5.26,3,0.96,Intermittent
1110,IG300748,52.0,0.78,2.7,3.48,14,0.79,Slow Moving
1110,IG300749,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1110,IG300752,20.0,0.3,1.11,3.71,7,0.9,Slow Moving
1110,IG300753,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300755,11.0,0.16,0.66,4.02,5,0.93,Intermittent
1110,IG300757,3586.0,53.52,62.38,1.17,48,0.28,Fast Moving
1110,IG300759,8.0,0.12,0.56,4.69,4,0.94,Intermittent
1110,IG300775,23.0,0.34,0.95,2.78,12,0.82,Slow Moving
1110,IG300776,8.0,0.12,0.64,5.32,4,0.94,Intermittent
1110,IG300777,19.0,0.28,0.79,2.78,10,0.85,Slow Moving
1110,IG300782,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300783,59.0,0.88,1.63,1.86,22,0.67,Slow Moving
1110,IG300786,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300791,48.0,0.72,4.08,5.7,4,0.94,Intermittent
1110,IG300798,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1110,IG300803,14.0,0.21,0.89,4.26,5,0.93,Intermittent
1110,IG300811,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IG300831,6217.0,92.79,127.24,1.37,52,0.22,Fast Moving
1110,IG300893,2643.0,39.45,53.6,1.36,46,0.31,Fast Moving
1110,IG300894,61.0,0.91,1.56,1.72,25,0.63,Fast Moving
1110,IG300901,27667.0,412.94,423.85,1.03,66,0.01,Fast Moving
1110,IG300935,127.0,1.9,2.92,1.54,45,0.33,Fast Moving
1110,IG300951,27.0,0.4,1.38,3.43,10,0.85,Slow Moving
1110,IG300970,17843.0,266.31,169.61,0.64,67,0.0,Fast Moving
1110,IG301200,291.0,4.34,8.79,2.02,35,0.48,Fast Moving
1110,IG301209,7.0,0.1,0.65,6.22,2,0.97,Intermittent
1110,IG301212,5.0,0.07,0.5,6.68,2,0.97,Intermittent
1110,IH000646,11.0,0.16,0.44,2.7,9,0.87,Slow Moving
1110,IH000688,72.0,1.07,2.32,2.16,26,0.61,Fast Moving
1110,IH000705,294.0,4.39,3.86,0.88,59,0.12,Fast Moving
1110,IH000756,280.0,4.18,4.17,1.0,61,0.09,Fast Moving
1110,IH000764,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH000807,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH000848,209.0,3.12,8.16,2.61,15,0.78,Slow Moving
1110,IH000861,81.0,1.21,2.3,1.9,30,0.55,Fast Moving
1110,IH000862,61.0,0.91,1.82,2.0,25,0.63,Fast Moving
1110,IH000863,67.0,1.0,1.9,1.9,26,0.61,Fast Moving
1110,IH000941,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1110,IH000942,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1110,IH000943,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IH000951,1950.0,29.1,24.01,0.82,67,0.0,Fast Moving
1110,IH001030,92.0,1.37,1.78,1.29,40,0.4,Fast Moving
1110,IH001032,355.0,5.3,4.39,0.83,60,0.1,Fast Moving
1110,IH001033,300.0,4.48,3.44,0.77,64,0.04,Fast Moving
1110,IH001398,8.0,0.12,0.32,2.72,8,0.88,Slow Moving
1110,IH001551,202.0,3.01,3.25,1.08,56,0.16,Fast Moving
1110,IH001823,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1110,IH001825,289.0,4.31,4.3,1.0,63,0.06,Fast Moving
1110,IH001838,335.0,5.0,4.76,0.95,63,0.06,Fast Moving
1110,IH001849,321.0,4.79,4.33,0.9,62,0.07,Fast Moving
1110,IH001851,240.0,3.58,6.93,1.94,50,0.25,Fast Moving
1110,IH001853,480.0,7.16,8.89,1.24,65,0.03,Fast Moving
1110,IH001879,421.0,6.28,6.16,0.98,63,0.06,Fast Moving
1110,IH001883,6.0,0.09,0.62,6.88,2,0.97,Intermittent
1110,IH001886,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH001892,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH001893,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1110,IH001894,6.0,0.09,0.45,5.01,3,0.96,Intermittent
1110,IH001897,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1110,IH001915,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1110,IH001916,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IH001926,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1110,IH001964,73.0,1.09,2.53,2.32,23,0.66,Slow Moving
1110,IH001968,36.0,0.54,1.19,2.21,17,0.75,Slow Moving
1110,IH001969,56.0,0.84,1.57,1.88,22,0.67,Slow Moving
1110,IH001979,10295.0,153.66,113.7,0.74,67,0.0,Fast Moving
1110,IH001980,2133.0,31.84,36.42,1.14,62,0.07,Fast Moving
1110,IH001981,1062.0,15.85,26.1,1.65,60,0.1,Fast Moving
1110,IH001982,272.0,4.06,4.49,1.1,46,0.31,Fast Moving
1110,IH001983,152.0,2.27,3.96,1.74,33,0.51,Fast Moving
1110,IH001985,27.0,0.4,0.88,2.19,16,0.76,Slow Moving
1110,IH002027,168.0,2.51,7.1,2.83,9,0.87,Slow Moving
1110,IH002034,103.0,1.54,1.8,1.17,46,0.31,Fast Moving
1110,IH002088,133.0,1.99,4.81,2.42,32,0.52,Fast Moving
1110,IH002121,35.0,0.52,1.04,1.99,19,0.72,Slow Moving
1110,IH002122,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1110,IH002123,7.0,0.1,0.39,3.75,5,0.93,Intermittent
1110,IH002132,154.0,2.3,2.0,0.87,54,0.19,Fast Moving
1110,IH002159,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1110,IH002206,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH002210,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH002229,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IH002246,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IH002251,6.0,0.09,0.62,6.88,2,0.97,Intermittent
1110,IH002258,212.0,3.16,3.47,1.1,54,0.19,Fast Moving
1110,IH002261,64.0,0.96,1.76,1.84,26,0.61,Fast Moving
1110,IH002263,7.0,0.1,0.52,5.0,4,0.94,Intermittent
1110,IH002264,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IH002290,976.0,14.57,96.94,6.65,27,0.6,Fast Moving
1110,IH002291,939.0,14.01,92.24,6.58,22,0.67,Slow Moving
1110,IH002295,942.0,14.06,97.96,6.97,20,0.7,Slow Moving
1110,IH002426,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1110,IH002829,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH002850,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1110,IH003060,78.0,1.16,1.24,1.07,43,0.36,Fast Moving
1110,IH003238,95.0,1.42,3.14,2.21,21,0.69,Slow Moving
1110,IH003280,35.0,0.52,1.54,2.95,14,0.79,Slow Moving
1110,IH003319,11.0,0.16,0.54,3.26,6,0.91,Slow Moving
1110,IH003321,198.0,2.96,3.7,1.25,52,0.22,Fast Moving
1110,IH003322,192.0,2.87,3.66,1.28,49,0.27,Fast Moving
1110,IH003323,158.0,2.36,2.62,1.11,50,0.25,Fast Moving
1110,IH003331,75.0,1.12,2.22,1.99,25,0.63,Fast Moving
1110,IH003343,327.0,4.88,5.5,1.13,53,0.21,Fast Moving
1110,IH003347,118.0,1.76,5.49,3.11,29,0.57,Fast Moving
1110,IH003354,187.0,2.79,3.61,1.29,51,0.24,Fast Moving
1110,IH003357,85.0,1.27,2.23,1.76,34,0.49,Fast Moving
1110,IH003358,42.0,0.63,1.45,2.32,20,0.7,Slow Moving
